id,employeeNumber,Center/Location,jobTitle,attendanceDate,shiftStartTime,shiftEndTime,firstInOfTheDay,lastOutOfTheDay,dayType,shiftDuration,shiftEffectiveDuration,totalGrossHours,totalEffectiveHours,totalBreakDuration,totalEffectiveOvertimeDuration,totalGrossOvertimeDuration
d58de072-f063-466e-b5c8-f6b132787b35,NP32745,444-KA-MDG-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 00:32:22,2025-09-17 09:32:52,0,9.0,9.0,9.01,9.01,0.0,0.01,0.01
2e69c59f-c657-441e-8b82-1787649d40ea,NP32745,444-KA-MDG-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 00:34:03,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
51cc97ef-be17-4571-a398-82f90914bc7c,NP32747,444-KA-MDG-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 00:38:05,2025-09-17 05:44:36,0,9.0,9.0,5.11,5.11,0.0,0.0,0.0
da7e3330-fdbf-4737-ab52-fada2946efb7,NP32747,444-KA-MDG-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 06:09:26,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
f5a6de03-51f8-48ee-a86c-9c2d0921f00b,NP32757,50-TN-NVL-VDL-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T00:30:00Z,2025-09-17T08:30:00Z,2025-09-17 00:40:52,2025-09-17 09:20:12,0,8.0,7.5,8.66,8.66,0.0,1.16,0.66
c3129dbe-5775-4048-8dfb-e7d6232105c4,NP32757,50-TN-NVL-VDL-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T00:30:00Z,2025-09-18T08:30:00Z,2025-09-18 00:58:29,,0,8.0,7.5,0.0,0.0,0.0,0.0,0.0
932ee108-2616-4b9d-916f-38277a401302,NP32758,Support Zones,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 05:18:19,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
3adbc8eb-4471-4e07-b6e5-be09e2620bb2,NP32758,Support Zones,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 06:53:47,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
42a78c3a-fee0-4c38-af43-cccdfd591165,NP32759,440-KA-TKE-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 01:18:41,2025-09-17 10:21:55,0,9.0,9.0,9.05,9.05,0.0,0.05,0.05
a9fae196-6dab-454f-9a1a-d23be7626ae4,NP32759,440-KA-TKE-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 00:58:16,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
3794e030-d50a-4f85-a398-8ee019d2e3b7,NP32760,441-KA-KDR-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 06:52:04,2025-09-17 15:48:10,0,9.0,9.0,8.94,8.94,0.0,0.0,0.0
7413b4d0-e398-4720-8386-807b5347084e,NP32760,441-KA-KDR-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 06:41:33,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
e4d172d5-6f5c-4c29-8098-e1e111c5816c,NP32762,486-KA-NTW-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T00:30:00Z,2025-09-17T09:30:00Z,2025-09-16 23:56:16,2025-09-17 09:00:45,0,9.0,8.5,9.07,9.07,0.0,0.57,0.07
da2c07bf-33c1-40d0-8550-f4455152f9b3,NP32762,486-KA-NTW-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T00:30:00Z,2025-09-18T09:30:00Z,2025-09-17 23:46:03,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
78abd11e-899a-48c4-8bee-8c982c8b8d2b,NP32765,469-KA-SWP-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-16 22:50:55,2025-09-17 07:51:51,0,9.0,9.0,9.02,9.02,0.0,0.02,0.02
e3fe649b-d4b1-49f6-9b98-1852db0c11d6,NP32765,469-KA-SWP-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-17 22:48:37,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
25241d3e-b44b-42d1-b2b0-079d2eceaaf4,NP32766,444-KA-MDG-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 05:23:52,2025-09-17 10:31:39,0,9.0,9.0,5.13,5.13,0.0,0.0,0.0
2ef2491a-3c4f-4c76-99ae-3f00936b79b9,NP32766,444-KA-MDG-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 06:16:03,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
b9acc4ad-c844-4c8c-a537-7613b16deaba,NP32767,231-MH-MUM-NEU-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
c89520c2-fe11-4e5b-a323-802171af606a,NP32767,231-MH-MUM-NEU-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
92cbd234-3615-4b22-911a-01dd7b39abce,NP32769,353-RJ-JPR-GPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 01:30:13,2025-09-17 10:30:53,0,9.0,9.0,9.01,9.01,0.0,0.01,0.01
f0d2af05-91c0-471f-b0f3-2cd78755117b,NP32769,353-RJ-JPR-GPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 01:50:37,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
79c4b193-d524-4c02-9fe2-59bce7b1c6d8,NP32774,255-BH-JMU-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T01:30:00Z,2025-09-17T10:30:00Z,,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
e9013c0c-3f42-4f4b-a13f-997a90ea2d8c,NP32774,255-BH-JMU-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T01:30:00Z,2025-09-18T10:30:00Z,,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
9e0b3f54-dd48-44fd-b12b-c400bb656b26,NP32775,286-BH-HJP-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 07:07:31,2025-09-17 16:07:10,0,9.0,9.0,8.99,8.99,0.0,0.0,0.0
92e2edf9-8709-49c5-9e90-007c88eda0f6,NP32775,286-BH-HJP-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 06:53:40,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
92b0f26e-a9d0-461f-bfbb-b7aeb1d74500,NP32780,68-UP-GZB-VSH-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T02:30:00Z,2025-09-17T08:30:00Z,2025-09-17 02:26:17,2025-09-17 14:36:34,0,6.0,5.5,12.17,12.17,0.0,6.67,6.17
9b7f7005-5807-4e74-87bf-ffab5ed0dfdf,NP32780,68-UP-GZB-VSH-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T02:30:00Z,2025-09-18T08:30:00Z,,,0,6.0,5.5,0.0,0.0,0.0,0.0,0.0
6545ac6f-0561-43bb-ad20-e632fa2bbc0c,NP32784,215-JK-SRN-CHP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T08:30:00Z,2025-09-17T16:30:00Z,2025-09-17 00:40:03,2025-09-17 08:41:01,0,8.0,7.5,8.02,8.02,0.0,0.52,0.02
379daa6e-849f-4bd2-920f-a64501cc2882,NP32784,215-JK-SRN-CHP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T08:30:00Z,2025-09-18T16:30:00Z,,,0,8.0,7.5,0.0,0.0,0.0,0.0,0.0
c6f37c87-5a58-422f-b63f-4f26d9440010,NP32786,54-TN-CMB-GPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T01:30:00Z,2025-09-17T09:30:00Z,,,0,8.0,7.5,0.0,0.0,0.0,0.0,0.0
0307f5f7-8040-4454-83f7-0ab3324cb908,NP32786,54-TN-CMB-GPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T01:30:00Z,2025-09-18T09:30:00Z,2025-09-18 01:26:12,,0,8.0,7.5,0.0,0.0,0.0,0.0,0.0
1fea8921-0088-4b83-8701-462404134149,NP32787,68-UP-GZB-VSH-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T02:30:00Z,2025-09-17T08:30:00Z,,,2,6.0,5.5,0.0,0.0,0.0,0.0,0.0
f65cb895-d2d2-4d49-b36c-1f45cfb1a503,NP32787,68-UP-GZB-VSH-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T02:30:00Z,2025-09-18T08:30:00Z,2025-09-18 02:16:49,,0,6.0,5.5,0.0,0.0,0.0,0.0,0.0
69369fa1-0031-458d-9874-00e040e74e68,NP32788,68-UP-GZB-VSH-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T02:30:00Z,2025-09-17T08:30:00Z,2025-09-17 08:26:54,2025-09-17 14:39:21,0,6.0,5.5,6.21,6.21,0.0,0.71,0.21
e3e189e9-7020-40d3-8bff-b0b559529a87,NP32788,68-UP-GZB-VSH-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T02:30:00Z,2025-09-18T08:30:00Z,2025-09-18 02:31:08,,0,6.0,5.5,0.0,0.0,0.0,0.0,0.0
7728a1f8-301e-46a8-922d-dc3e338e1ae8,NP32789,68-UP-GZB-VSH-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T08:30:00Z,2025-09-17T14:30:00Z,2025-09-17 08:13:41,2025-09-17 14:28:53,0,6.0,5.5,6.25,6.25,0.0,0.75,0.25
84dab2f5-c2cc-4238-8545-67dccc4e5c88,NP32789,68-UP-GZB-VSH-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T08:30:00Z,2025-09-18T14:30:00Z,,,0,6.0,5.5,0.0,0.0,0.0,0.0,0.0
d1827db7-e4a7-44fb-a323-f3b22c88372c,NP32791,102-AP-TPT-SVU-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T00:30:00Z,2025-09-17T09:30:00Z,2025-09-17 00:37:55,2025-09-17 09:33:43,0,9.0,8.5,8.93,8.93,0.0,0.43,0.0
9444af50-56b9-4694-8422-8ba21f992b03,NP32791,102-AP-TPT-SVU-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T00:30:00Z,2025-09-18T09:30:00Z,2025-09-18 00:32:51,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
18a35c69-9dd2-450f-a336-acce3ae38787,NP32793,102-AP-TPT-SVU-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T00:30:00Z,2025-09-17T09:30:00Z,2025-09-17 00:19:19,2025-09-17 09:22:03,0,9.0,8.5,9.05,9.05,0.0,0.55,0.05
fa885a53-3611-436d-9ff2-503ea98d8ec2,NP32793,102-AP-TPT-SVU-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T00:30:00Z,2025-09-18T09:30:00Z,2025-09-18 00:15:14,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
36182c92-5518-40d0-b443-6f83b2244440,NP32795,238-UP-BSC-KJR-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T06:30:00Z,2025-09-17T15:30:00Z,2025-09-17 06:16:06,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
33cd13c6-5569-43f4-9850-88814991a902,NP32795,238-UP-BSC-KJR-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T06:30:00Z,2025-09-18T15:30:00Z,,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
4eecb4e5-a730-4698-b2f9-e197727dd288,NP32796,78-DL-PMC-VKM-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 07:47:38,2025-09-17 15:51:20,0,9.0,9.0,8.06,8.06,0.0,0.0,0.0
213627aa-984e-4af6-a2bb-1a023ce28655,NP32796,78-DL-PMC-VKM-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
9414e3e2-e68e-444c-8b7e-72e481d67787,NP32797,26-UP-LCK-ALB-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 00:54:00,2025-09-17 10:04:05,0,9.0,9.0,9.17,9.17,0.0,0.17,0.17
eb15ea06-aa23-4a56-aca1-05b32ae0c728,NP32797,26-UP-LCK-ALB-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 00:36:38,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
256411fd-089e-4707-8c56-cba390546944,NP32799,398-KL-TVC-AKT-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T05:30:00Z,2025-09-17T13:30:00Z,2025-09-17 05:02:20,2025-09-17 12:53:24,0,8.0,7.5,7.85,7.85,0.0,0.35,0.0
38ed46f9-d62f-40ec-9290-1298c74c169a,NP32799,398-KL-TVC-AKT-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T05:30:00Z,2025-09-18T13:30:00Z,2025-09-18 04:19:49,,0,8.0,7.5,0.0,0.0,0.0,0.0,0.0
233ec832-5027-49c3-aff3-8154265a9683,NP32802,592-TN-SLM-TJR-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T05:00:00Z,2025-09-17T13:00:00Z,2025-09-17 00:59:07,2025-09-17 09:09:53,0,8.0,7.5,8.18,8.18,0.0,0.68,0.18
677de3be-f3df-45a2-b493-2c898ff71880,NP32802,592-TN-SLM-TJR-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T05:00:00Z,2025-09-18T13:00:00Z,2025-09-18 00:58:07,,0,8.0,7.5,0.0,0.0,0.0,0.0,0.0
19a06dba-f394-489f-add4-71cc2c85e0bb,NP32807,543-WB-ARB-NBP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T01:30:00Z,2025-09-17T10:30:00Z,2025-09-17 00:35:33,2025-09-17 11:38:05,0,9.0,8.5,11.04,11.04,0.0,2.54,2.04
c73e5736-a0a7-4537-99ee-ed1850851c05,NP32807,543-WB-ARB-NBP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T01:30:00Z,2025-09-18T10:30:00Z,2025-09-18 04:30:26,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
ac101fe4-2bda-4168-aa56-e57370f2f500,NP32808,18-MH-PUN-SGV-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
7eb7eef2-7814-4807-8d22-b16bdabf243a,NP32808,18-MH-PUN-SGV-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
7a810d91-3057-4cf7-aca1-a900147b1849,NP32809,68-UP-GZB-VSH-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T02:30:00Z,2025-09-17T08:30:00Z,2025-09-17 02:27:20,2025-09-17 08:31:30,0,6.0,5.5,6.07,6.07,0.0,0.57,0.07
367103c0-26fe-4786-8d44-a6687613388b,NP32809,68-UP-GZB-VSH-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T02:30:00Z,2025-09-18T08:30:00Z,2025-09-18 02:34:03,,0,6.0,5.5,0.0,0.0,0.0,0.0,0.0
2ce4a196-fa2f-4108-894a-0d15cee7abb2,NP32810,Support Zones,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 04:01:52,2025-09-17 12:01:46,0,9.0,9.0,8.0,8.0,0.0,0.0,0.0
864f9c62-d2f7-4aa9-8917-fbb783d128fc,NP32810,Support Zones,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 04:12:07,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
c61a23ae-3960-412b-bb68-806f8f4add26,NP32812,432-KA-CMN-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 04:37:13,2025-09-17 15:18:29,0,9.0,9.0,10.69,10.69,0.0,1.69,1.69
16ee4df4-22bc-423c-aea9-7b78546fdd1e,NP32812,432-KA-CMN-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 04:32:26,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
dbafd54f-82a4-4250-be40-54b72053219e,NP32813,432-KA-CMN-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 03:46:43,2025-09-17 12:48:49,0,9.0,9.0,9.04,9.04,0.0,0.04,0.04
3a5e4171-fac4-40e0-a59b-641c6a601147,NP32813,432-KA-CMN-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 03:57:26,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
012e74d1-9110-400e-8550-0b026f289ede,NP32815,388-JH-RNC-IPC-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:30:00Z,2025-09-17T13:30:00Z,2025-09-17 07:19:21,2025-09-17 17:17:22,0,9.0,8.5,9.97,9.97,0.0,1.47,0.97
91d2c550-3efd-4cfc-8729-825b9a65222a,NP32815,388-JH-RNC-IPC-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:30:00Z,2025-09-18T13:30:00Z,,,2,9.0,8.5,0.0,0.0,0.0,0.0,0.0
3bbda8db-7979-441a-8ca7-69b2cb6cf90d,NP32818,503-KA-GBB-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 02:48:23,2025-09-17 13:22:48,0,9.0,9.0,10.57,9.84,0.73,0.84,1.57
e63b35c7-85c7-42b8-a327-0f15bd48a834,NP32818,503-KA-GBB-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 03:04:00,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
16a31713-6ed8-4e30-96db-2389f995b1f5,NP32819,488-KA-TNP-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T05:00:00Z,2025-09-17T14:00:00Z,2025-09-17 04:55:42,2025-09-17 14:02:10,0,9.0,8.5,9.11,9.11,0.0,0.61,0.11
c0094ae4-a4d5-40fa-82c5-28c72d0a472b,NP32819,488-KA-TNP-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T05:00:00Z,2025-09-18T14:00:00Z,2025-09-18 04:41:51,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
d4169a01-0612-429a-b167-854912c166b1,NP32821,505-KA-TTR-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 05:28:06,2025-09-17 14:24:11,0,9.0,9.0,8.93,8.93,0.0,0.0,0.0
f71c4e3e-eaa2-4547-adff-e29f0c8cf682,NP32821,505-KA-TTR-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 05:28:49,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
31c7b02d-b8eb-493f-a17f-872b9d9eaeaa,NP32822,422-KA-DHL-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T02:00:00Z,2025-09-17T11:00:00Z,2025-09-17 01:55:20,2025-09-17 10:51:34,0,9.0,8.5,8.94,8.94,0.0,0.44,0.0
69cf0b80-b536-4e77-8d86-b699502a90f1,NP32822,422-KA-DHL-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T02:00:00Z,2025-09-18T11:00:00Z,2025-09-18 01:40:09,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
f762b442-cdd5-4785-af3a-b22b5a04868a,NP32823,436-KA-GDB-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
2ded9da8-c34a-44e9-9fd0-33addd3bedda,NP32823,436-KA-GDB-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
da81d0b3-bdb8-4905-999a-a77c68823251,NP32824,H018-TS-HYD-HHD-S,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 03:17:52,2025-09-17 12:18:00,0,9.0,9.0,9.0,9.0,0.0,0.0,0.0
7ade5bf5-87ac-48d9-a0f0-9810a40f4d8d,NP32824,H018-TS-HYD-HHD-S,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 03:29:57,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
ecf00247-9d18-410f-a8b0-30ff9e36e408,NP32826,72-JH-RNC-STR-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-16 23:51:33,2025-09-17 09:16:42,0,9.0,9.0,9.42,9.42,0.0,0.42,0.42
1cb31966-218a-4f03-a1db-b2877993efb4,NP32826,72-JH-RNC-STR-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-17 23:52:20,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
89bf31a8-e9da-43fa-a4ae-d2b9cd74b92f,NP32829,488-KA-TNP-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T06:30:00Z,2025-09-17T15:30:00Z,2025-09-17 06:30:46,2025-09-17 15:31:41,0,9.0,8.5,9.02,9.02,0.0,0.52,0.02
f1faa80f-f26a-4a87-a2e5-d42b9366e1f1,NP32829,488-KA-TNP-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T06:30:00Z,2025-09-18T15:30:00Z,2025-09-18 06:28:10,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
da295dfb-233a-40f6-abef-58d0d2de66c9,NP32830,503-KA-GBB-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T03:00:00Z,2025-09-17T12:00:00Z,2025-09-17 02:21:47,2025-09-17 12:57:30,0,9.0,8.5,10.6,10.6,0.0,2.1,1.6
66c5af6d-cdbc-4e2a-ba21-4e277cfb3032,NP32830,503-KA-GBB-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T03:00:00Z,2025-09-18T12:00:00Z,2025-09-18 02:27:08,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
b40aa1c8-3b32-4c48-a809-1bbd6052a342,NP32831,329-UK-DDN-PPC-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T01:30:00Z,2025-09-17T09:30:00Z,2025-09-17 01:30:04,2025-09-17 09:34:57,0,8.0,7.5,8.08,8.08,0.0,0.58,0.08
52e0d2d3-3f2d-4063-9afe-4fc38f516df9,NP32831,329-UK-DDN-PPC-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T01:30:00Z,2025-09-18T09:30:00Z,2025-09-18 01:30:23,,0,8.0,7.5,0.0,0.0,0.0,0.0,0.0
6ae0e48e-6b89-4dba-8c2d-260f8ab02926,NP32833,75-UP-MDB-DLR-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T02:30:00Z,2025-09-17T11:30:00Z,,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
19a74717-e282-4a3e-9115-549ad0865c61,NP32833,75-UP-MDB-DLR-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T02:30:00Z,2025-09-18T11:30:00Z,,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
4cc2ab9b-a611-4da7-9817-c4bca24a23b2,NP32836,576-UK-HW-KKL-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,2025-09-17 01:44:24,2025-09-17 11:48:20,0,9.0,9.0,10.07,10.07,0.0,1.07,1.07
dbdba06e-b505-48b9-9690-e54985112f43,NP32836,576-UK-HW-KKL-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,2025-09-18 01:50:13,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
4954730e-663c-47fb-967b-3b1f89673f9f,NP32838,503-KA-GBB-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T03:30:00Z,2025-09-17T12:30:00Z,2025-09-17 03:14:19,2025-09-17 12:44:59,0,9.0,8.5,9.51,9.51,0.0,1.01,0.51
43a94503-dfff-405a-b6fd-4514f8fa7f42,NP32838,503-KA-GBB-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T03:30:00Z,2025-09-18T12:30:00Z,2025-09-18 03:06:18,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
9b317cc8-3936-4cb0-bbfe-5dbfea70fcdc,NP32840,137-AP-SRK-PPP-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T00:30:00Z,2025-09-17T09:30:00Z,2025-09-17 00:43:17,2025-09-17 09:44:51,0,9.0,8.5,9.03,9.03,0.0,0.53,0.03
47741bc4-6b20-45d3-b8db-462c458ce13c,NP32840,137-AP-SRK-PPP-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T00:30:00Z,2025-09-18T09:30:00Z,2025-09-18 00:47:49,,0,9.0,8.5,0.0,0.0,0.0,0.0,0.0
96d2ce2b-7179-4e71-9aac-810fff047976,NP32842,398-KL-TVC-AKT-C,Center Manager,2025-09-17T00:00:00Z,2025-09-17T04:00:00Z,2025-09-17T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
ef58e800-d005-4cd1-9542-279890e9ba19,NP32842,398-KL-TVC-AKT-C,Center Manager,2025-09-18T00:00:00Z,2025-09-18T04:00:00Z,2025-09-18T13:00:00Z,,,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
